content,text_akhir,label
Murah Meriah Bukan Murahan,murah meriah bukan NEG_murahan,neutral
buat main ml ngelag tiba tiba,main ml ngelag,neutral
baru coba hari ini. semoga bagus,coba semoga bagus,positive
Alhamdulillah baik banget,alhamdulillah banget,neutral
Apk lelet amat,apk lelet,negative
paketnya mahal,paketnya mahal,negative
JARINGAN NYA MATI HIDUP MATI HIDUP MIN GK SERU SAYA DAERAH MANADO DI BAGIAN GUNUNG KENAPA JARINGAN NYA LEMOT MINN,jaringan mati hidup mati hidup min enggak NEG_seru daerah manado gunung jaringan lemot minn,negative
pemakaian pertama lumayan,pemakaian lumayan,neutral
aok nya sangat bagus,aok bagus,positive
Sewaktu login/masuk dengan nomor by.U terjadi login gagal.,loginmasuk nomor byu login gagal,negative
Serba degital mantap,serba degital mantap,positive
belum menggunakan apps,belum NEG_apps,negative
Sangat puas sekali,puas,positive
Tolong sediain paket 1Mbps bulanan🙏,tolong sediain paket mbps bulanan,neutral
PROVIDER KONTOL UDH BELI GABISA DIAKTIFASI !!! UDH DM IG BALESNYA CUMA GITU DOANG . JANGAN PADA MAKE DRPD NYESEL !!!,provider kontol beli enggak NEG_diaktifasi dm ig balesnya doang jangan NEG_memakai menyesal,negative
"Sudah lebih baik, sipp",sip,neutral
"pakai by, u hemat banget",pakai lu hemat banget,neutral
Kusuka Aku suka,kusuka suka,positive
sip. bagus pokok e,sip bagus pokok e,positive
"CS Nya Burik Banget, Chat Jam 6 Malem Bales Jam 5 Pagi 🤨",cs burik banget chat jam malam balas jam pagi,neutral
Elor terus susah dibuka,elor susah dibuka,negative
"JANGAN PAKE BY U, TIPU GETAH. PAKETAN MAKIN MAHAL, JARINGAN SENTOLOP UDAH KIKIR KAYA TELKOM.",jangan NEG_pakai lu tipu getah paketan mahal jaringan sentolop kikir kayak telkom,negative
Makin parah byu nya,parah byu,negative
cuman agak ngelek aj si,cuman ngelek,neutral
MURCEUUUU SAY BELI SEKARANG JUGAAAAKKK,murceu sayang beli,neutral
terima kasih hadiah ulang tahun nya .👍,terima kasih hadiah ulang,positive
tolong kasih pembayaran pake QRIS,tolong kasih pembayaran pakai qris,neutral
Sinyal yang masih buruk,sinyal buruk,negative
Proses refund berbelit belit,proses refund berbelit belit,neutral
pas deh kartunya,pas deh kartunya,neutral
lag ga jelas,lag enggak,neutral
Ga bs login aja,enggak NEG_login,negative
byu jaringan terbaik,byu jaringan terbaik,positive
Kembalikan lagi paket UNLIMITEDNYA ❤😡,kembalikan paket unlimitednya,neutral
sangat luar biasa,,neutral
Kenapa paket unlimited dihapus? Takut rugi?,paket unlimited dihapus takut rugi,negative
baru coba kalo bagus,coba kalo bagus,positive
BEBASIN FUP DIPAKET 2MBPS WOI,bebasin fup dipaket mbps,neutral
Mantab murah meriah,mantab murah meriah,positive
app ny bagus ges,app bagus ges,positive
kartu ini buat sinyal di karawang berasa kek di hutan belantara jelek bet bet,kartu sinyal karawang berasa kayak hutan belantara jelek banget banget,negative
beli kuota termurah pake by'u aja,beli kuota termurah pakai byu,positive
kerenz abis. deh,kerenz habis deh,positive
coba 3 bintang dulu,coba bintang,neutral
"by.U mantap, banyakin promo dong. .",byu mantap membanyaki promo,positive
ini sangat bagus,bagus,positive
Super sekali....👍👍👍,super,neutral
GA JELAS DULU AJA IYA MURAH TAPI KO SEKARANG NAMBAH MAHAL AJA DAN INTERNETNYA GA SEKENCENG DULU,enggak NEG_murah menambah mahal internetnya enggak NEG_sekenceng,negative
sinyal byu di Bintan oke 👍👍👍👍 kepulauan Riau,sinyal byu bintan oke kepulauan riau,positive
Tambah mahal aja bosss,mahal bos,negative
skarang busuk speed datanya,busuk speed datanya,neutral
kartu yng bagus,kartu bagus,positive
Semoga kedepannya lebih baik,semoga kedepannya,neutral
"Nyobain ah,mau membuktikan perkataan mereka yang menjelek jelekkan by u",mencoba ahmau membuktikan perkataan menjelek jelekkan lu,negative
paketnya mahal,paketnya mahal,negative
untuk skrang sngat baik 👍,sngat,neutral
makasi by.U koinnya moga bisa dapat banyak koin😘,terima kasih byu koinnya moga koin,positive
murah 140 ribu buat 1 bulan bebas kuota mantap,murah ribu bebas kuota mantap,positive
APLIKASI TERSAMPAH YANG PERNAH ADA,aplikasi tersampah,negative
mantepppp kuota nya,mantap kuota,positive
Kartu g ada guna,kartu enggak,neutral
kendala server Mulu knp ya? mau tukar coin malah ilang ilangan terus,kendala server mulu tukar coin hilang ilangan,negative
Pulsa gua ke sedot 2000,pulsa gua sedot,neutral
"tolong di benerin sinyal ny ngeleg"" kek orang sinting benci kali sumpah",tolong benerin sinyal ngeleg kayak orang sinting benci kali sumpah,negative
Mantaplah pokoknya... Gak Nyesel pakai ByU.,mantaplah pokoknya enggak NEG_menyesal pakai byu,positive
tidak ada bonusnya,tidak NEG_bonusnya,negative
SAYA MEWAKILI RAKYAT YANG MENGGUNAKAN PROVIDER INI... MEMBERIKAN APLAUSE TERHARAP PROVIDER BY U. BURUK SEKALII :(,mewakili rakyat provider aplause terharap provider lu buruk,negative
menarik bonus nya,menarik bonus,neutral
sinyal lu benerin,sinyal lu benerin,neutral
aplikasi goblok sering trobel,aplikasi goblok trobel,positive
Paket internet nya murah,paket internet murah,positive
bru coba..kasih 3 bintang..,cobakasih bintang,neutral
Terjadi kesalahan mulu..,kesalahan mulu,negative
klw bisa bikin paket nelfon yg agak murah donk???,bikin paket nelfon murah,positive
Nomer gua bagus,nomer gua bagus,positive
dari saya terima kasih atas bantuannya untuk belajar dari tahun 2020 sampai sekarang,terima kasih bantuannya belajar,positive
aplikasi yg bagus aku suka,aplikasi bagus suka,positive
massa aktif seumur hidup mantap,massa aktif seumur hidup mantap,positive
kuotanya cepat abis,kuotanya cepat habis,positive
aplikasi bagus saya suka,aplikasi bagus suka,positive
apa setiap pembelian paket harus berganti nomor??,pembelian paket berganti nomor,neutral
jaringan di tempat saya susah,jaringan susah,negative
"MIN KENAPA PULSA SAYA ILANG DARI 15 RB TIBA2 JADI 9.500 DLM 2 HARI . KECEWA MIN, BARU NYOBA ISI PULSA MALAH ILANG PULSANYA",min pulsa hilang ribu kecewa min mencoba isi pulsa hilang pulsanya,negative
pilihan kuotanya cuman harian mana mahal banget 300 koin coba aja 300 koin udah dapet 20gb 30 hari,pilihan kuotanya cuman harian mahal banget koin coba koin gb,negative
dah mulai malas dengan apa yg di tawar kan pihak byu g kaya dulu parahhh,deh malas tawar byu enggak NEG_kayak parah,negative
TERNYATA PILIHANKU SALAH! SAMA AJA KAYAK TELIOMSEL LEMOT RIBET! KATANYA MASA AKTIF SAMPAI AKHIR DESEMBER LA KOK TIBA2 DAPAT TELPON KARTU ANDA DALAM MASA TENGGANG! PRODUK BUMN GA ADA YANG BENER,pilihanku salah kayak teliomsel lemot ribet aktif desember telpon kartu tenggang produk bumn enggak,negative
semoga harga normal kembali,semoga harga normal,neutral
"Oke, mantul sejak lahir",oke mantul lahir,positive
"Pulsa ga masuk"" payah",pulsa enggak NEG_masuk payah,negative
Baru coba moga lancar,coba moga lancar,positive
"rekomendasi ini mah , harus beli",rekomendasi mah beli,neutral
JARINGANNYA JADI JELEK!,jaringannya jelek,negative
jaringan a hilang timbul...,jaringan hilang timbul,negative
aplikasi sangat bagus,aplikasi bagus,positive
saya suka dengan aplikasi ini,suka aplikasi,positive
"Sinyal jelek, putus putus",sinyal jelek putus putus,negative
keren membantu,keren membantu,positive
Ga bisa di pake lagi,enggak NEG_pakai,negative
"woiii ngerugiin bangettt anjjj gila loo smga bangkrut ge lu,gw ngisi ygGGWP KNP GABISA DI PAKE,PLIS JGN ADA YG DOWNLOAD MAKE BYU,LU RUGI GW BILANGIN,udh ikhlas gw juga uang gw melayang,jdiin pljrn make byu,gkn lgi gw top up di sini lgi",ngerugiin banget anjing gila lo semoga bangkrut ge lugw ngisi ygwp enggak NEG_pakeplis jangan NEG_download memakai byulu rugi gue bilanginudh ikhlas gue uang gue melayangjdiin pelajaran memakai byugkn gue top,negative
senag sekali pakai kartu by.u,senag pakai kartu byu,neutral
baru pertama pakai kartu by.U,pakai kartu byu,neutral
semoga lebih murah lagi untuk pembelian paket internet.,semoga murah pembelian paket internet,positive
Berkualitas tinggi,berkualitas,neutral
Server eror saat masuk apk..?,server eror masuk apk,negative
aplikasi jelek selalu eror,aplikasi jelek eror,negative
mantap sinyal bangusss👍👍👍👍👍,mantap sinyal bangus,positive
Gk niat buat aplikasi kah mas?,enggak NEG_niat aplikasi mas,negative
KEMBALIKAN PAKET 1MBPS 100K SEBULAN.,kembalikan paket mbps sebulan,neutral
Internet putus putus,internet putus putus,negative
sangat membantu sekali,membantu,positive
harga mahall sinyal gembelll.. ngotak!,harga mahal sinyal gembel ngotak,negative
semoga promo nya di perbanyak lagi,semoga promo perbanyak,neutral
sangat membantu buat orang orang buruh,membantu orang orang buruh,positive
Semoga bermanfaat. Amiinn Dan saya pegguna baru.,semoga bermanfaat amin pegguna,positive
FAK PROVIDER TERBURUK CUMAN DIAWAL DOANG BAGUS MAKIN KESINI MAKIN LELET MAIN GAME UDAH GAK SANGGUP,fak provider terburuk cuman diawal doang bagus kesini lelet main game enggak NEG_sanggup,negative
jaringan jelek bgtttttttt,jaringan jelek banget,negative
Kartu taiii deaktivitas data internet aja ribet,kartu tahi deaktivitas data internet ribet,negative
pdhl koin ku ada..kenapa GK bisa di tukarkn ya...tolong lah by u..kembali kan seperti semula,koin adakenapa enggak NEG_tukarkn yatolong ukembali,negative
aplikasi yg sangat berguna,aplikasi berguna,neutral
sinyal skrg lemot,sinyal lemot,negative
Apakah by u bisa digunakan di wilayah kutai kartanegara kalimantan timur ?,lu wilayah kutai kartanegara kalimantan timur,neutral
Murahin lagi Buat 2 mbps 30 hari jadi 120,murahin mbps,positive
Paket yg 2mbps kmna ya...?,paket mbps kmna,neutral
gak ada yang murah,enggak NEG_murah,negative
PROFIDER TOLOL JANGAN DI BELI NGE LEG NYA GADA OTAK,profider tolol jangan NEG_beli nge leg enggak NEG_otak,negative
mantap. sukses selalu by.U,mantap sukses byu,positive
JELEK.... !!! LEMOT GA KETOLONG,jelek lemot enggak NEG_ketolong,negative
"Kuota merakyat, signal pejabat",kuota merakyat signal pejabat,neutral
mdh2an lancar saja,mdhan lancar,positive
Sekarang kalo buka nunggu sampe muak,kalo buka menunggu muak,neutral
"Tidak bisa vc, knpa ya.?",tidak NEG_vc,negative
Aplikasi sangat bagus,aplikasi bagus,positive
byu gk ada lagi 2 MBPS ya,byu enggak NEG_mbps,negative
Terimakasih by.U .. Semoga Sukses Selalu 😍,terimakasih byu semoga sukses,positive
Semoga dapat gratisan internet dari byu Aamiin,semoga gratisan internet byu amin,neutral
lelet bu lemot,lelet bu lemot,negative
Sering errror nya,eror,negative
Ulasan banyak bgt yg jelek. .dan tidak semua komentar dibalas. .jadi ragu. .,ulasan banget jelek tidak NEG_komentar dibalas ragu,negative
aman² sj selama ini,aman²,neutral
paket data di wilayah sorong papua mahalnya kebangetan bosku,paket data wilayah sorong papua mahalnya kebangetan bosku,negative
Banyakin lagi promo gratisan Min aku orangnya gratisan hehe,membanyaki promo gratisan min orangnya gratisan hehe,neutral
sangat terbaik saya puas,terbaik puas,positive
"ya sudah saya coba terimakasih, by,U",coba terimakasih byu,positive
Harga BYU MAKIN LAMA MAKIN MAHAL ..,harga byu mahal,negative
jaringan nya ajib,jaringan ajib,neutral
By.U keren moga ada free lagi .. Wkwkw,byu keren moga free wkwkw,positive
Liat dulu selama sebulan,lihat sebulan,neutral
Apaaan nih PRODUK GAGAL.LEMOT nya minta ampun nih PRODUK GAGAL. Asw Ra imu Jan cookk,apan nih produk gagallemot ampun nih produk gagal asw ra imu jangan NEG_cookk,negative
Joshhhhhhhh banget pkonya.,josh banget pkonya,positive
Sangat kekinian,kekinian,neutral
jelek bet nih jaringan,jelek banget nih jaringan,negative
"layanan aduan burukk, lelet,",layanan aduan burukk lelet,negative
mantap jaringannya,mantap jaringannya,positive
mantap jaringannya,mantap jaringannya,positive
mantap jaringannya,mantap jaringannya,positive
aplikasi nya bagus,aplikasi bagus,positive
pengen jalan sama nindy,pengin jalan nindy,neutral
puas banget pake nya,puas banget pakai,positive
Mantap saya suka byU,mantap suka byu,positive
keren bisa tukar koin,keren tukar koin,positive
appnyaa susah dibukaa,appnyaa susah dibukaa,negative
mau cek kouta ga bisa,cek kouta enggak,neutral
aplikasi nya bagus,aplikasi bagus,positive
Mantap ga ribet,mantap enggak NEG_ribet,negative
bisnis anter kota dalam kota,bisnis anter kota kota,neutral
kurang promosi lagi,kurang NEG_promosi,negative
APASIHHH BY.U AKU BARU AJA MASUKIN KUOTA TAPI TIBA-TIBA KUOTANYA HABIS GITU AJAA PADAHAL BELUM DI PAKE BUAT APA2 KALO TAU GINI MENDING GAK UDAH BELI KARTUNYA KEMARIN,apasih byu memasuki kuota tibatiba kuotanya habis belum NEG_pakai kalo tau mending enggak NEG_beli kartunya kemarin,negative
paketan harga elit kecepatan internet pelit,paketan harga elit kecepatan internet pelit,positive
pertama kali pakai kartu by.u,kali pakai kartu byu,neutral
perkuatkanlah jaringan daerah Ds. gandaria kec. mekar baru kab. tangerang-banten,perkuatkanlah jaringan daerah ds gandaria kec mekar kab tangerangbanten,neutral
GG GAMING NI KARTU GILA SIH KENCENG BANGET SAMPE2 MASUK FB BS 5/10 MENIT 2 KARTU PAKE NI PROVIDER GADA GUNANYA SAMA AJA RUGI²IN ORANG DOANG TAIK LAH,enggak NEG_gaming nih kartu gila kencang banget masuk fb menit kartu pakai nih provider enggak NEG_gunanya rugi²in orang doang tahi,negative
aplikasi lemot. saattt,aplikasi lemot,negative
jaringannya lelet,jaringannya lelet,negative
Kenapa unlimited dihapus :(,unlimited dihapus,neutral
makasih udah ngucapin ulang tahun,terima kasih ulang,positive
Jaringan tai cok,jaringan tahi cok,positive
"Baru coba, Semoga sih bagus",coba semoga bagus,positive
"PROVIDER ANEH SUMPAH , SAYA AKTIFIN KARTU KMARIN TGL 30 Juli 2021 Dan BELI Kouta 12 GB 50 Ribu , Dan sama sekali BARU KAPAKE 100 MBlah di pake , Tgl 1 AGUSTUS KOUTA SAYA HABIS TANPA sisa haha bangke bangke .. SUMPAH PARAH BANGAT NIH PROVIDER ,",provider aneh sumpah aktifin kartu kemarin tanggal juli beli kouta gb ribu kapake mblah pakai tanggal agustus kouta habis tanpa NEG_sisa haha bangkai bangkai sumpah parah banget nih provider,negative
we asuuu jaringan kon,asu jaringan kon,neutral
bug yang meresahkan,bug meresahkan,negative
isi ulang Rp100 000 hilang hahaha,isi ulang rp hilang hahaha,negative
koinnya membantu di saat saya kehabisan paket😁,koinnya membantu kehabisan paket,positive
benerin tod jaringan lu...ampas,benerin tod jaringan luampas,neutral
sangat bagus aku suka,bagus suka,positive
pelayanan cepat..sesuai perjanjian,pelayanan cepatsesuai perjanjian,positive
Internetnya ngedroop di saat menjelang malam hari gimana nih ?,internetnya ngedroop menjelang malam nih,neutral
by. u tolol jaringan nyaa ke mammak,lu tolol jaringan mammak,neutral
Kini Gak ada yang istimewa dari by.u,enggak NEG_istimewa byu,negative
Kasih promo lagi dong😬,kasih promo,neutral
gak stabil boss,enggak NEG_stabil bos,negative
By.u kok makin mahal aja yaa,byu mahal,negative
mantap by di tkp banyumas wilayah plosok,mantap tkp banyumas wilayah plosok,positive
PROVIDER KONTOL ISI PULSA 100K GA MASUK AJG,provider kontol isi pulsa enggak NEG_masuk ajg,negative
kerennn kuotax murah,keren kuotax murah,positive
provider jelek jaringan lemot,provider jelek jaringan lemot,negative
kembangkan teknologi lebih baik lagi ya,kembangkan teknologi,neutral
"HARGA MAHAL, 2 MBPS DI BATESI 100GB",harga mahal mbps batesi gb,negative
mantappp kualitas juara,mantap kualitas juara,positive
Assalamualaikum warahmatullahi maaf mengagu kesibukan anda mendapatkan hadiah dari fans by u,assalamualaikum warahmatullahi maaf mengagu kesibukan hadiah fan lu,neutral
Mantap baget👌👍. Maksih byu 😍😘😀,mantap banget terima kasih byu,positive
Sinyal muuaantaab👍majuu teeruuss,sinyal muuaantaabmajuu teeruuss,neutral
KNP EROR TERUS SIH APA GAK BOSEN😭,eror enggak NEG_bosan,negative
Sinyal nya dong minn,sinyal minn,neutral
Mantap tiada duanya,mantap tiada NEG_duanya,neutral
"saya sagat puas,pokoknya oke",sagat puaspokoknya oke,positive
mantap cuman aga lemod dikit,mantap cuman aga lemod dikit,positive
Sering eror aplikasinya?,eror aplikasinya,negative
"Cuma satu kata anjing,sinyal susah",anjingsinyal susah,negative
mulai lelet jaringannya.,lelet jaringannya,negative
JELEK EMANG NOMOR HANGUS NGISI KUOTA TTP BISA MANA TAUNYA HANGUS PAS ABIS NGISI KUOTA PULAK ILANG DUID ANEEE. SIA² AJA DICOMPLAIN GA RESPON NYEBELIN,jelek nomor hangus ngisi kuota taunya hangus pas habis ngisi kuota hilang duid ane sia² dicomplain enggak NEG_respon menyebalkan,negative
cuma agak boros,boros,negative
di pinggiran jambi masih E jaringanya,pinggiran jambi e jaringanya,neutral
payah banget sekarang jaringan By.u busuk !!!,payah banget jaringan byu busuk,negative
sinyal jeleekkkkkkkk....... pakai tree aja,sinyal jeleek pakai tree,neutral
sangat memuaskan.,memuaskan,positive
mantap dan makin puas,mantap puas,positive
SINYAL NYA DITINGKATKAN MAS BRO ‼️,sinyal ditingkatkan mas bro,neutral
klo memuaskan saya tambah,kalo memuaskan,positive
saya senang dengan kartu by.u,senang kartu byu,positive
kasih yang murah meriah dong,kasih murah meriah,positive
perbanyak promo kuota internet yg murah,perbanyak promo kuota internet murah,positive
Kartu sampah dikit dikit ngelag,kartu sampah dikit dikit ngelag,negative
HAHAHAHA. UDAH BANYAK PENGGUNA SUPER KAGET 7GB JADI 20K SKRNG .,hahahaha pengguna super kaget gb,neutral
Gw beri lima bintang jika TDK lelet lg,gue bintang tidak NEG_lelet,negative
cepat tampa ribet,cepat tampa ribet,neutral
lemot bgt apk nya,lemot banget apk,negative
Sinyalnya makin parah woyyyy,sinyalnya parah,negative
baru beli..kelihatannya ok,belikelihatannya ok,positive
"baru saya coba sih tapi gak apa""saya kasih 5 bintang aja",coba enggak NEG_apasaya kasih bintang,negative
sinyal masih E,sinyal e,neutral
SUDAH BELI YANG 150.000 TP SERING ERROR SENDIRI.. HARUS BOLAK-BALIK RESTART HP,beli error bolakbalik restahp,negative
Lag buat game,lag game,neutral
AKTIVASINYA GAGAL TERUS PAYAAAHHHH,aktivasinya gagal payah,negative
mantap jaringannya,mantap jaringannya,positive
harga agar lebih bersahabat lagi,harga bersahabat,neutral
"CS ONLINENYA HARUS BELAJAR MEMBACA LAGI DAN BELAJAR MELIHAT TULISAN. BIAR TIDAK MENGULANG ULANG INFORMASI YANG SUDAH DI BERIKAN CS BYU PAYAAAH BERBELIT.. TERUTAMA UNTUK CS IBU DINDA, TANGGAL 12 mei 2025 JAM 7 PAGI SUPAYA DIBERIKAN TRAINING MEMBACA DI SD Kelas 1 DAN BELAJAR MELIHAT CHAT LAGI",cs onlinenya belajar membaca belajar tulisan biar tidak NEG_mengulang ulang informasi cs byu payah berbelit cs dinda tanggal mei jam pagi training membaca sd kelas belajar chat,negative
Mudah dipakai,mudah dipakai,positive
